Account,date,daily_pnl,trade_count,closed_trades,winning_trades,avg_size_usd,total_size_usd,max_size_usd,long_trades,short_trades,total_fee,win_rate,long_ratio,net_pnl_after_fees,sentiment_score,sentiment,sentiment_binary,size_seg,freq_seg,winner_seg
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,176,16,15,234.52426136363636,41276.27,2860.84,160,16,2.7102749999999998,0.9375,0.9090909090909091,57.461098,33,Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,0.0,40,0,0,369.27675,14771.07,1517.92,40,0,0.738537,0.0,1.0,-0.738537,15,Extreme Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,0.0,8,0,0,874.97875,6999.83,1999.99,8,0,0.699979,0.0,1.0,-0.699979,27,Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,73.34455,21,9,9,917.6357142857142,19270.35,2117.81,9,12,3.9631380000000003,1.0,0.42857142857142855,69.381412,38,Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,100.22198900000001,47,19,17,400.05872340425526,18802.76,1497.03,19,28,2.990934,0.8947368421052632,0.40425531914893614,97.23105500000001,29,Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,18.57004,13,6,6,303.8438461538462,3949.9700000000003,997.57,6,7,0.645079,1.0,0.46153846153846156,17.924961,30,Fear,Fear,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6653.134804,550,215,215,894.6094181818181,492035.18,9851.07,335,215,40.63173124,1.0,0.6090909090909091,6612.503072760001,72,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,1279.688605,334,65,65,1325.6926047904192,442781.33,8219.27,269,65,37.2493389753,1.0,0.8053892215568862,1242.4392660247001,63,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,4058.112969,138,43,43,1475.0315217391305,203554.35,5121.53,95,43,16.8622330082,1.0,0.6884057971014492,4041.2507359918,60,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,0.0,50,0,0,425.9992,21299.96,1582.02,50,0,0.66920957,0.0,1.0,-0.66920957,65,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,147.309165,46,4,4,858.3880434782608,39485.85,8279.38,42,4,4.8708811662,1.0,0.9130434782608695,142.4382838338,61,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,474.245409,155,21,21,1106.0305161290323,171434.73,37984.01,134,21,10.3046254701,1.0,0.864516129032258,463.9407835299,54,Neutral,Neutral,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,1189.49741,214,93,93,1261.7606542056074,270016.77999999997,14679.44,121,93,19.0121721531,1.0,0.5654205607476636,1170.4852378469,60,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,1555.834562,345,123,123,793.9205507246378,273902.59,23513.43,222,123,13.2328752555,1.0,0.6434782608695652,1542.6016867445,56,Greed,Greed,Low-Size,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,1449.529436,288,101,101,1130.8870833333333,325695.48,27495.56,187,101,27.8552032658,1.0,0.6493055555555556,1421.6742327342001,53,Neutral,Neutral,Low-Size,Frequent,Consistent Winner
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,0.0,16,0,0,9281.686875,148506.99,30000.01,16,0,51.977449,0.0,1.0,-51.977449,37,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,-14176.51042,10,2,0,13492.987,134929.87,97708.22,8,2,48.482797000000005,0.0,0.8,-14224.993217000001,34,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,0.0,2,0,0,10053.805,20107.61,10806.98,2,0,36.606680000000004,0.0,1.0,-36.606680000000004,26,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,0.0,1,0,0,500.0,500.0,500.0,1,0,0.2136618,0.0,1.0,-0.2136618,29,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,4,3,0,114.82,459.28,333.57,0,3,0.160745,0.0,0.0,-40.872961999999994,20,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,2,0,0,250.0,500.0,280.09,2,0,0.08139447,0.0,1.0,-0.08139447,48,Neutral,Neutral,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,-288.283113,1,1,0,211.7,211.7,211.7,0,1,0.021169,0.0,0.0,-288.304282,25,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,0.0,1,0,0,0.01,0.01,0.01,0,0,0.0,0.0,0.0,0.0,31,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,0.0,2,0,0,1000.14,2000.28,1000.15,2,0,0.700099,0.0,1.0,-0.700099,26,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,1,0,0,0.11,0.11,0.11,0,0,0.0,0.0,0.0,0.0,29,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,-219.729659,2,2,0,890.27,1780.54,1474.67,0,2,0.62319,0.0,0.0,-220.352849,33,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,0.0,1,0,0,499.72,499.72,499.72,1,0,0.174901,0.0,1.0,-0.174901,71,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,167.28016200000002,4,4,4,375.23249999999996,1500.9299999999998,968.39,0,4,0.275335,1.0,0.0,167.004827,72,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,3360.9281,95,48,48,208.8205263157895,19837.95,2504.82,47,48,1.87150338,1.0,0.49473684210526314,3359.05659662,77,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,0.0,1,0,0,200.04,200.04,200.04,1,0,0.070012,0.0,1.0,-0.070012,84,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,693.220788,9,9,9,186.3422222222222,1677.08,1003.65,0,9,0.572741,1.0,0.0,692.648047,83,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,2.83504,1,1,1,202.87,202.87,202.87,0,1,0.071004,1.0,0.0,2.764036,82,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,0.0,21,0,0,5762.356666666667,121009.49,56622.08,21,0,4.22740322,0.0,1.0,-4.22740322,78,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34709.852428,61,49,49,856.4519672131147,52243.57,5056.3,12,49,9.36078833,1.0,0.19672131147540983,34700.49163967,81,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,0.0,34,0,0,2941.1758823529412,99999.98,58402.88,34,0,2.2150486799999998,0.0,1.0,-2.2150486799999998,76,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,0.0,8,0,0,13718.098750000001,109744.79000000001,79006.3,8,0,2.38649766,0.0,1.0,-2.38649766,78,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,994.238977,15,15,15,165.00133333333332,2475.02,999.9,0,15,0.620024,1.0,0.0,993.618953,74,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,4,4,4,1374.4125000000001,5497.650000000001,4821.02,0,4,1.8742159999999999,1.0,0.0,2510.563369,83,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.35811,13,13,13,192.29384615384618,2499.82,1197.19,0,13,0.334015,1.0,0.0,2069.024095,83,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.200336,1,1,1,299.74,299.74,299.74,0,1,0.029973,1.0,0.0,256.170363,87,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23353.625678,12,11,11,4763.3358333333335,57160.03,30157.06,1,11,4.49421197,1.0,0.08333333333333333,23349.13146603,74,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.803152,5,5,5,213.09399999999997,1065.4699999999998,580.06,0,5,0.356291,1.0,0.0,556.4468609999999,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,7013.428624,12,12,12,829.285,9951.42,1537.58,0,12,3.482992,1.0,0.0,7009.945632,63,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2806.434723,8,8,8,597.6225000000001,4780.9800000000005,1524.05,0,8,1.670433,1.0,0.0,2804.76429,76,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434144,56,56,56,989.8810714285713,55433.34,15141.41,0,56,14.877165,1.0,0.0,12069.556979,71,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,3,0,0,0.07666666666666667,0.23,0.09,0,0,0.0,0.0,0.0,0.0,72,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,1,1,1,999.91,999.91,999.91,0,1,0.349967,1.0,0.0,20.246724,44,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,2,2,2,249.82,499.64,381.07,0,2,0.174872,1.0,0.0,30.610271,43,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509429999999,2,2,0,1250.705,2501.41,2037.75,0,2,0.8754900000000001,0.0,0.0,-1122.5264329999998,28,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.33629,1,1,0,1000.85,1000.85,1000.85,0,1,0.350298,0.0,0.0,-920.6865879999999,24,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.1214130000001,3,3,0,534.0066666666667,1602.02,842.53,0,3,0.31047,0.0,0.0,-965.4318830000001,39,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.631353999999995,2,2,0,64.53,129.06,104.22,0,2,0.045167,0.0,0.0,-53.676520999999994,45,Neutral,Neutral,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,44,0,0,1779.0295454545455,78277.3,14835.57,44,0,3.50139761,0.0,1.0,-3.50139761,80,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,145,105,105,3898.738206896552,565317.04,40648.06,40,105,197.860887,1.0,0.27586206896551724,20727.652335000002,76,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,1,0,0,0.1,0.1,0.1,0,0,0.0,0.0,0.0,0.0,78,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,21,0,0,7268.525238095238,152639.03,42981.41,21,0,51.286693,0.0,1.0,-51.286693,15,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,9,0,0,3500.644444444444,31505.8,24535.18,9,0,10.585937999999999,0.0,1.0,-10.585937999999999,20,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,4,0,0,6911.925,27647.7,21117.97,4,0,9.289627,0.0,1.0,-9.289627,24,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,38,0,0,2461.443421052632,93534.85,18316.34,38,0,31.427672,0.0,1.0,-31.427672,34,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,33,0,0,2865.9021212121215,94574.77,18477.12,33,0,31.777091000000002,0.0,1.0,-31.777091000000002,24,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,13,6,6,792.1807692307691,10298.349999999999,2249.99,7,6,3.460236,1.0,0.5384615384615384,618.950554,18,Extreme Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,19,19,19,2486.837368421053,47249.91,19974.11,0,19,15.875953,1.0,0.0,5600.0337420000005,39,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,45,24,24,2262.842,101827.89,13839.85,21,24,34.214136,1.0,0.4666666666666667,2479.216828,43,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,21,0,0,2434.7928571428574,51130.65,12649.56,21,0,17.179883,0.0,1.0,-17.179883,39,Fear,Fear,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,28,28,28,2829.6749999999997,79230.9,19869.35,0,28,26.621557,1.0,0.0,28074.078933000004,72,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,87,17,17,2334.9580459770114,203141.35,17588.41,70,17,68.25541199999999,1.0,0.8045977011494253,2519.188418,63,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,55,31,31,2564.5469090909096,141050.08000000002,20045.06,24,31,47.392782000000004,1.0,0.43636363636363634,7432.817758,60,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,4,0,0,1968.8700000000001,7875.4800000000005,7052.89,4,0,0.787545,0.0,1.0,-0.787545,78,Extreme Greed,Greed,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,1,1,1,7158.62,7158.62,7158.62,0,1,2.505516,1.0,0.0,37.264984,74,Greed,Greed,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,1,1,1,771.87,771.87,771.87,0,1,0.270154,1.0,0.0,14.974586,83,Extreme Greed,Greed,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,3,0,0,320.1333333333333,960.4,527.26,3,0,0.09603800000000001,0.0,1.0,-0.09603800000000001,70,Greed,Greed,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,1,1,1,963.83,963.83,963.83,0,1,0.33734,1.0,0.0,3.0926600000000004,73,Greed,Greed,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.424213,125,43,18,5323.34248,665417.81,124286.84,82,43,66.44175718,0.4186046511627907,0.656,-1083.86597018,30,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,35,33,0,9477.486,331712.01,141419.21,2,33,33.171181000000004,0.0,0.05714285714285714,-1679.524081,32,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,21,0,0,3925.5247619047623,82436.02,31450.98,21,0,8.243589,0.0,1.0,-8.243589,34,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.480047,162,112,112,4703.033148148148,761891.37,82715.0,50,112,42.4138180394,1.0,0.30864197530864196,5262.0662289606,32,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,0.0,1,0,0,84870.0,84870.0,84870.0,1,0,8.487,0.0,1.0,-8.487,49,Neutral,Neutral,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.619785,23,17,17,15004.912173913042,345112.98,86600.0,6,17,55.854544000000004,1.0,0.2608695652173913,5014.765241,45,Neutral,Neutral,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,1,0,0,87100.0,87100.0,87100.0,1,0,8.71,0.0,1.0,-8.71,46,Neutral,Neutral,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.063794,27,3,3,16199.963333333333,437399.01,173312.0,24,3,65.774139,1.0,0.8888888888888888,2021.289655,47,Neutral,Neutral,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,21,6,6,16543.90380952381,347421.98,84420.28,15,6,78.29369,1.0,0.7142857142857143,815.70631,40,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,54,4,4,6430.7037037037035,347258.0,78120.81,50,4,78.365291,1.0,0.9259259259259259,1263.634709,44,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,8,1,1,42527.5,340220.0,174720.0,7,1,34.021999,1.0,0.875,1985.978001,25,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,8,1,1,41637.49875,333099.99,167900.0,7,1,33.309998,1.0,0.875,2366.690002,30,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,17,0,0,2238.4694117647055,38053.979999999996,19027.0,17,0,3.805396,0.0,1.0,-3.805396,23,Extreme Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,7,7,7,29785.714285714286,208500.0,159189.75,0,7,20.849999,1.0,0.0,5225.150001,25,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,14,0,0,1435.7078571428572,20099.91,4999.95,14,0,0.0066152269999999996,0.0,1.0,-0.0066152269999999996,43,Fear,Fear,High-Size,Infrequent,Consistent Winner
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,9,0,0,5556.203333333334,50005.83,24370.62,7,2,12.501455,0.0,0.7777777777777778,-12.501455,75,Extreme Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,11,6,4,10291.213636363636,113203.35,25252.56,5,6,28.300831000000002,0.6666666666666666,0.45454545454545453,-233.73556800000006,72,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,2,2,0,5304.975,10609.95,6667.75,2,0,2.652489,0.0,1.0,-27.284522999999997,70,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,3,0,0,5116.256666666667,15348.77,6036.19,3,0,3.8371890000000004,0.0,1.0,-3.8371890000000004,67,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,14,11,7,8305.572857142857,116278.02,30572.93,3,11,29.069499,0.6363636363636364,0.21428571428571427,275.91328599999997,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,2,0,0,15582.089999999998,31164.179999999997,31146.76,2,0,7.791045,0.0,1.0,-7.791045,65,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,15,10,10,6106.827333333334,91602.41,27346.85,5,10,22.900596,1.0,0.3333333333333333,977.6380160000001,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,18,8,8,7868.710555555556,141636.79,23605.58,10,8,35.409187,1.0,0.5555555555555556,127.323095,74,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,49,27,26,2555.795306122449,125233.97,6308.51,22,27,31.308469,0.9629629629629629,0.4489795918367347,505.902933,70,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,10,2,2,8887.428,88874.28,27265.12,8,2,22.218566000000003,1.0,0.8,119.61410899999998,74,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,13,8,8,6033.711538461538,78438.25,10536.13,5,8,19.609555,1.0,0.38461538461538464,127.32714899999999,70,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,39,17,15,10332.177948717948,402954.94,50042.93,21,18,100.738715,0.8823529411764706,0.5384615384615384,907.881241,71,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,3,1,0,19982.836666666666,59948.51,29851.65,2,1,14.987124999999999,0.0,0.6666666666666666,-260.068473,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,28,13,4,6121.823571428571,171411.06,14652.09,15,13,42.852747,0.3076923076923077,0.5357142857142857,-747.7419739999999,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,23,13,0,4352.923913043478,100117.25,8913.49,10,13,25.0293,0.0,0.43478260869565216,-995.760176,73,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,50,20,15,11391.1944,569559.72,31567.57,31,19,142.389901,0.75,0.62,366.53224199999994,65,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,52,33,23,13510.58096153846,702550.21,50570.1,20,32,175.637526,0.696969696969697,0.38461538461538464,179.361122,68,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,18,6,1,14679.973888888888,264239.52999999997,50223.93,10,8,66.059867,0.16666666666666666,0.5555555555555556,-195.591327,65,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,17,9,8,7138.1611764705885,121348.74,51229.98,9,8,30.337176,0.8888888888888888,0.5294117647058824,753.64194,71,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,67,35,28,5888.050149253731,394499.36,50256.88,32,35,98.624811,0.8,0.47761194029850745,767.3906959999999,70,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,5,3,0,19958.508,99792.54000000001,48918.6,2,3,24.948132,0.0,0.4,-92.551772,68,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,66,23,13,25817.31303030303,1703942.66,99154.32,31,35,425.985639,0.5652173913043478,0.4696969696969697,-261.844074,72,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,22,12,10,13569.154545454547,298521.4,50016.98,11,11,74.630342,0.8333333333333334,0.5,60.95132200000002,70,Greed,Greed,Low-Size,Infrequent,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,97,37,9,10812.887216494846,1048850.06,50897.58,52,45,262.212464,0.24324324324324326,0.5360824742268041,-1097.893699,71,Greed,Greed,Low-Size,Infrequent,Inconsistent
